,date,keywords,lat,lng
255,2017-03-17 03:30:11,rehearsal thesloeginfizz tonight boylesque potential,45.4,-71.8833
256,2018-10-16 16:51:10,frankycanga money exact come bourbon boylesque tonight oz free show best pants dancing city featuring,29.95951,-90.06469
257,2017-04-02 18:28:59,queerlesque glitter revue hosted shirley delta blow starring burlesque boylesque,39.74814,-104.99567
258,2018-01-17 23:44:06,boylesque disney edition tomorrow thursday therailsd come catch us,32.74679,-117.16076
259,2015-10-27 15:41:04,new event biore bang broadway beauties boylesque ave arts seattle wa,47.615469,-122.31685
260,2017-11-24 11:37:03,snapshots first boylesque thursday worek kosci bagatela show,52.2137699,21.0231299
261,2015-10-01 18:42:05,ready party tonight lovecraft bar doors show bands burlesque boylesque,40.7232208,-73.9828262
262,2018-03-17 18:28:06,friday april come join french circus award winning international boylesque stars bring quirky brand new french inspired cabaret experience oui oui stars luminous pariah paris original trojan original moscato extatique,39.7480987,-104.9956871
263,2018-05-01 17:08:16,cannot wait perform new duo mister punch boylesque creating,43.7833,11.25
264,2015-06-10 11:15:13,homosexual agenda screaming pixies pony ben brings us boylesque karen carpenter prayers adrian ryan,47.6054773,-122.33247834
265,2016-05-01 02:10:00,backstage magic last night boylesque fest triple door,47.60864,-122.33769
266,2015-06-13 01:01:06,tonight seattle boylesque fest bendelacreme performers around world,47.60871505,-122.33740195
267,2016-02-06 06:35:28,burlesque boylesque drag queens oh uptown underground chicago il,41.96784488,-87.65882828
268,2018-02-17 23:10:05,tonight clock burlesque show features bewitching burlesque boylesque bellydance belly laughs clocktower clockettes guest emcee sofia soubrette p,39.7480987,-104.9956871
269,2015-05-03 18:48:40,queerlesque course half full perfect budding performers boylesque drag neo burlesque,51.4833637,0.00331948
270,2017-05-04 00:05:20,miss amazing night boylesque bingo saturday tap room reservations,42.24103738,-83.61475141
271,2015-04-18 17:53:19,opening night gorilla tango first ever boylesque opens tonight come see us,41.916544,-87.686528
272,2017-09-23 11:00:14,brian back k ln germany boylesque burlesque adventures continue,50.936345,6.936908
273,2016-10-25 19:59:57,bourbon boylesque spot tuesday nights co produced hosted,29.95950888,-90.06485038
274,2017-06-23 16:33:50,burning loins boylesque cordially invites pool,39.74814,-104.99567
275,2016-05-18 22:30:21,e la prima serata andata super vienna boylesque festival,48.19777,16.34912
276,2015-05-07 23:06:46,stonewallnyc getting ready wild night burlesque boylesque drag queens,40.7337037,-74.00221171
277,2018-01-13 10:57:27,night showtunes boylesque one minute experimental electro party vibes next,-33.88579772,151.17486697
278,2019-05-27 18:22:23,rupaul drag con la day complete lexigags aliceedgeley chanel hunter boylesque bondstreetdental rupaul dragcon los angeles,34.04017695,-118.26978163
279,2019-03-12 21:18:22,tomorrow night performing dubarryshow march sydney special dubarry boylesque show,-33.88477,151.213
280,2018-07-02 05:57:21,looks tonight going janelle monae one boylesque members burning loins paramount denver,39.74448561,-104.99019141
281,2017-11-04 20:14:09,feel honored get sing new york boylesque festival tonight,40.74294,-74.00569
282,2018-08-20 23:52:00,wednesday gentlemansclubto cherrycolastoronto brand new night boylesque humpday bump n grind first one llyw nder legend dante,43.6477999,-79.40447
283,2016-06-15 20:25:46,favorited video harden reddy king boylesque,37.771007,-122.412694
284,2015-04-01 19:42:02,boylesque show gonzalo de laverga caffe atlantico,44.50687729,11.30647388
285,2019-03-06 19:36:16,excited headlining tease cleveland burlesque anniversary party king boylesque march cleveland,41.571411,-81.57044
286,2017-07-17 23:47:44,boylesque bones hanging backstage stunning miss orchid mei,39.74814,-104.99567
287,2018-06-24 03:15:43,caged bird freeeeeeee gorgeousboylesque backstage reykjavikkabarett,64.1333,-21.9333
288,2019-06-20 17:54:49,pride schedule thursday naked boys reading prism bootcamp prism toronto fly friday troyboy boylesque review troyboy entertainment drinkatthedrink dfmo,43.7166,-79.3407
289,2018-11-17 22:11:47,late nite burlesque amp comedy clock starring vintage modern classic comic burlesque boylesque variety award winning clocktower clockettes tonight show hosted bender flames,39.748099,-104.995687
290,2017-11-03 22:10:44,looking pretty dapper opening night ny boylesque festival tonight,40.72535415,-73.98340613
291,2015-02-06 13:42:43,see boylesque hope show gonna marvellous empyrian hotel,-31.948186,115.85667
292,2019-06-15 02:06:46,last nights oblational selfies last nights mr boylesque comp moons bar complete long shot notice shoes matched jacket congratulations mrfrenchie taking,-37.76908,144.998319
293,2017-09-14 04:10:04,ginnagem boylesque bones pineapple luxi maylirose give real cocktails,39.7081,-104.93456
294,2018-01-23 16:52:30,harry potter gone gay gettin boylesque tomorrow filthy,51.4860659,-0.121945
295,2016-04-29 01:51:55,store within bar come bar tonight boylesque bar seattle,47.61671,-122.33108
296,2017-06-19 05:49:34,werk called emergency showgirl queen boylesque drag,41.97968,-87.66791
297,2019-05-18 16:08:28,hard corey performing boylesque ten years nyc awkward silence burlesque representing misheard lyrics rock casbah clash hold closer tony danza,40.57465916,-73.98038689
298,2018-03-20 04:12:34,post show selfies macabre ventrigue kaycee dc boylesque risquemonday,35.58188,-82.60402
299,2014-11-10 17:00:09,boylesque ce f beau dr le professionnel vraiment un tr bon moment spectacle que je recommanderais,43.419939,5.358332
300,2017-06-20 22:30:01,huge crowd launch signing boylesque brother book,44.6429,-63.5753
301,2019-04-09 14:35:50,ready willing abel rey ro return stonewall stage new homo erectus boylesque join us saturday april doors drink min,40.73379,-74.00215
302,2015-11-10 01:40:30,new event boylesque ben mann annoyance theatre amp bar chicago il,41.939691,-87.651316
303,2019-06-15 09:24:04,boylesque theater ballet bgiirl cultured weekends complete bring alice state theatre melbourne,-37.82136007,144.96869358
304,2016-09-17 21:02:28,tuesday september premier bourbon boylesque come see,29.95950898,-90.06485024
305,2019-04-28 04:54:29,boylesque ball feat twist,35.08448,-106.6517985
306,2018-09-02 18:15:35,jeans really hinder dance moves feel coming theweeknd feat daftpunk one favourite boylesque acts perform one soo much fun last sunday,43.65276,-79.4016
307,2017-03-16 05:12:36,queen burlesque star boylesque performer headline year vibf cc,49.2814375,-123.12109067
308,2016-05-20 20:17:33,wonderful show vienna boylesque festival,48.19777,16.34912
309,2017-09-20 09:33:18,tropical love mister punch boylesque devilsinhighheelsfestival photo,50.85,4.35
310,2016-05-20 17:16:37,boylesque neo burlesque classic burlesque apply amsterdam burlesque award,52.3750551,4.93007096
311,2014-12-18 11:40:06,count wrong note rusty boylesque olympics,43.70106618,-79.38206436
312,2018-12-29 22:05:46,preparing boylesque time,40.44215,-3.67838
313,2014-10-25 14:26:32,tonight icon presents weekly saturdaze debut boylesque,40.76151217,-73.92354727
314,2017-07-31 02:49:10,nobody like boylesque bones,39.74814,-104.99567
315,2018-09-12 01:44:22,burlesque sister zyraleevanityofficial hits minutes show need thorwdown fill spot come boylesque,43.65276,-79.4016
316,2018-10-16 14:38:34,tomorrow monthly hump day gentlemansclubto show give boylesque halloween bump amp grind lineup ritaannto bradpuddin cover doors,43.6477999,-79.40447
317,2015-06-28 21:59:12,boylesque legend seattle center,47.62155312,-122.35081869
318,2019-04-07 21:37:16,less week away new homo erectus boylesque join us saturday april doors drink min,40.73379,-74.00215
319,2018-09-20 04:15:24,take walk wild side come see us weekend around world boylesque brunch noon thesanfernando live band,34.1,-118.33333333
320,2018-04-07 07:34:14,red amp gold someone say boylesque,45.50947,-73.5635099
321,2017-04-29 10:48:38,draqueen draglesque boylesque beardedqueen amp drag,50.84636,4.34969
322,2016-11-24 09:43:06,fianc getting pulled stage boylesque number much fun,47.60872361,-122.33738833
323,2019-06-22 03:04:43,part two boylesque drink coffee whiskey social,43.66417,-79.38006
324,2015-03-19 03:59:46,looking industrial laser mr bond dd thunderballs james bond boylesque,41.91636995,-87.68680668
325,2015-10-27 15:42:51,new event biore bang broadway beauties boylesque ave arts seattle wa,47.615469,-122.31685
326,2017-04-04 19:16:06,tonight bourbon boylesque downright stuffed talent local boylesque,29.95950888,-90.06485038
327,2018-11-03 19:17:42,hey new york ya less weeks catch sinner kit kat cabaret two shows friday night annual new york boylesque,40.7142,-74.0064
328,2015-10-27 15:39:17,new event biore bang broadway beauties boylesque ave arts seattle wa,47.615469,-122.31685
329,2017-01-06 20:28:27,bourbon boylesque shot roy guste blast,29.95950888,-90.06485038
330,2018-03-23 00:02:05,friday april come join french circus award winning international boylesque stars bring quirky brand new french inspired cabaret experience oui oui,39.7480987,-104.9956871
331,2018-06-30 17:33:34,loving new pink cabaret costume decided go clean version boylesque bones,39.7480566,-104.9956288
332,2014-10-26 04:27:44,packed tonight icon presents weekly saturdaze debut boylesque,40.76151217,-73.92354727
333,2017-03-07 02:30:17,raphaelburlesque man tastic cast tonight boylesque show,39.74814,-104.99567
334,2018-11-24 10:27:55,better get bed wake breakfast sausage boylesque brunch check seating show noon things sizzling final,34.01158,-118.49227
335,2016-03-13 21:46:22,repost booty underground burlesque boylesque everything,34.09747459,-118.27513877
336,2017-06-18 00:03:57,last night danger zone boylesque full length video find youtube,30.2955093,-97.7417374
337,2018-06-29 17:20:09,tonight members denver exploding boylesque scene tossing skivvies new nearly nude salute summer weenie put joystick gear come cabaret night,39.748099,-104.995687
338,2018-02-10 10:27:09,mister punch boylesque wake saturday like,59.3370854,18.06770325
339,2016-04-30 11:11:08,much beauty tag great night hosting nd annual seattle boylesque festival,47.60864,-122.33769
340,2015-05-13 12:51:06,boylesque big reveal boylesque festival two nights devoted male male identified burlesque,40.71669795,-74.00001602
341,2017-04-12 22:06:25,debuted dr facilier shadow man act last night downtown st boylesque act,34.045166,-118.249525
342,2018-06-23 17:12:38,ready first ever breakfast sausage boylesque show come enjoy bottomless mimosas delicious food amazing entertainment strut stuff,34.00018765,-118.48210608
343,2018-03-25 22:47:31,mister punch boylesque get repost ready,43.7833,11.25
344,2018-02-23 15:22:06,come join french circus award winning international boylesque stars bring quirky brand new french inspired cabaret experience oui oui stars luminous pariah paris original trojan original moscato extatique,39.7480987,-104.9956871
345,2017-12-30 04:53:18,lestrangemenagerie boylesque bones takes stage tonight frank n furter,39.74814,-104.99567
346,2016-08-27 16:16:50,great night wa semi finals boylesque final,-32.054778,115.75132763
347,2015-04-30 22:38:20,new event thunderballs james bond boylesque gorilla tango theatre chicago il,41.916468,-87.686668
348,2016-10-20 18:10:41,tonight therailsd new shows town diamond dogs boylesque come part kick,32.74679,-117.16076
349,2016-05-31 18:16:41,get tickets new york boylesque festival june,40.73974164,-73.98504135
350,2019-01-06 03:22:04,men boylesque show raphael de la ghetto wrangling bevy boys new boylesque tribute music kick weekend clocktower cocktails special guest headliner home chicago lucky bucky friday,39.748099,-104.995687
351,2018-01-03 06:18:41,boylesque bones shows us costumes parade name,39.74814,-104.99567
352,2018-07-09 18:33:15,bingo lot fun saturday raising money food gathers showtime want seats email jadeinblack com boylesque michigan,42.2407684,-83.6147385
353,2018-11-30 21:17:38,gr time working troyboy entertainment drinkatthedrink boylesque review last night debuted two new acts seen must,43.66417,-79.38006
354,2016-06-10 23:31:48,boylesque starts house yes,40.70686,-73.92353
355,2017-01-19 07:24:57,see guys tomorrow night therailsd san diego boylesque show,32.74679,-117.16076
356,2016-04-30 10:48:15,aftermath amazing seattle boylesque festival show lucky presence,47.60864,-122.33769
357,2015-10-04 11:10:25,boylesque un spectacle tonant plein de surprises voir absolument,43.419939,5.358332
358,2017-11-03 17:30:13,ny boylesque festival starting tonight kick teaser shows main event,40.74294,-74.00569
359,2016-07-03 20:58:38,last night danger zone boylesque show serving george michael father figure,30.2955093,-97.7417374
360,2017-09-21 11:25:07,amazing international boylesque performer fresh performing europe winning,-39.05872,174.09874
361,2016-02-26 02:01:48,excited mahooty designing costume vienna boylesque festival,40.69731644,-73.93489384
362,2018-04-06 22:19:05,come join french circus award winning international boylesque stars bring quirky brand new french inspired cabaret experience oui oui stars luminous pariah paris original pictured trojan original moscato extatique april,39.748099,-104.995687
363,2014-10-25 13:32:44,tonight icon presents weekly saturdaze debut boylesque,40.76151217,-73.92354727
364,2015-05-14 20:31:45,backstage first night boylesque fest vienna misssinaking,48.19784464,16.3489965
365,2014-10-25 13:35:22,tonight icon presents weekly saturdaze debut boylesque,40.76151217,-73.92354727
366,2016-12-19 23:45:09,aunz brawn beauty boylesque briefs australia queen avant garde drag dallas dellaforce adding,-33.81345207,151.21416016
367,2017-11-04 03:29:32,lestrangemenagerie raphaelburlesque bringing one hell boylesque number,39.74814,-104.99567
368,2018-07-03 13:29:35,non vedo l ora di tornare nell isola pi magica che io abbia mai conosciuto mister punch boylesque giulioaprin ready taormina burlesque festival,37.85203397,15.28539129
369,2015-05-09 21:52:03,new york boylesque festival fourth year row b b king blues club amp grill,40.75656966,-73.98852104
370,2016-12-10 05:13:01,boylesque,-37.86832,144.98677
371,2018-09-26 23:32:10,always pays look see maxie moon seattle boylesque star swinging chandelier pike place market artist,47.61019409,-122.34267377
372,2017-03-23 23:48:05,time performed boylesque set hollywood hotel rooftop,34.10121712,-118.32561318
373,2017-06-20 22:53:46,signed copy pantry palate boylesque brother halifax central,44.6429,-63.5753
374,2018-02-24 23:06:10,vintage modern classic comic enjoy burlesque boylesque variety award winning clocktower clockettes hosted famous mustachioed emcee naughty pierre saturday nights p must,39.7480987,-104.9956871
375,2018-10-19 19:03:43,back basement boylesque glory tomorrow amongst stellar variety lineup time travellers cabaret,51.5361754,-0.0770844
376,2018-02-17 23:10:05,tonight clock burlesque show features bewitching burlesque boylesque bellydance belly laughs clocktower clockettes guest emcee sofia soubrette p,39.7480987,-104.9956871
377,2015-08-21 14:43:52,tomorrow night minibarkc indy indie punk grrrl infused art rock boylesque good thymz derp,39.05752848,-94.59071016
378,2016-10-18 15:10:23,tuesday means ol time bourbon boylesque tonight oz week,29.95950888,-90.06485038
379,2018-11-11 21:49:03,gentlemansclubto november boylesque bump amp grind feature rubiemagnitude go go dancing night away doors show,43.6477999,-79.40447
380,2018-01-14 10:59:34,mr boylesque harry sc,40.7207559,-74.0007613
381,2018-07-09 06:05:39,cannot stop cuz keep em coming coming back back stay tuned upcoming boylesque performances summer,34.10152026,-118.32988825
382,2016-03-12 07:26:21,much ass love boylesque burlesque family kings,39.71536968,-104.9872359
383,2016-04-19 12:51:55,come boylesque get fucked right,-37.85818591,144.98350533
384,2015-11-10 01:41:43,new event boylesque ben mann annoyance theatre amp bar chicago il,41.939691,-87.651316
385,2019-04-08 14:38:40,brief sweat returns stonewall stage new homo erectus boylesque join us saturday april doors drink min briefsweat,40.73379,-74.00215
386,2016-10-23 16:23:11,tonight clocktower cocktails boylesque show starring circum simon hosted fannie,39.74814,-104.99567
387,2019-03-06 20:20:45,excited headlining tease cleveland burlesque anniversary party king boylesque march cleveland,41.571411,-81.57044
388,2015-01-25 13:00:17,boylesque surprenant du la fin rien ne laisse deviner ce qu il va ce passer et c est chaque,43.419939,5.358332
389,2018-04-19 19:47:31,boylesque board room hours sleep floating cloud,37.8029,-122.2721
390,2017-10-03 17:20:44,join us friday night screening first episode new boylesque web series,34.0450847,-118.252874
